0.019099999219179153, 0.038693711161613464, -1.0348999500274658, 0.81253981590271, -0.08799999952316284, -0.03758278489112854, -2.671600103378296, 0.020521298050880432, 0.16410000622272491, 0.011842258274555206, 1.6549999713897705, 0.050827592611312866, -0.05820000171661377, -0.0008462676778435707, -0.9695743322372437
0.0, -0.09129689633846283, -0.5690000057220459, -0.8506046533584595, 0.0, -0.007642520125955343, -2.809999942779541, 0.022897526621818542, 0.0, -0.004226509016007185, 3.0369999408721924, 0.035330429673194885, 0.7409999966621399, 0.00015459652058780193, -0.8012422323226929
-5.648057577190002e-09, -0.09129711240530014, -0.5690000057220459, -0.8506048321723938, 5.810709691189686e-09, -0.007642500102519989, -2.809999942779541, 0.02289794385433197, 2.6459854307603337e-09, -0.00422649784013629, 3.0369999408721924, 0.03533054143190384, 0.7409999966621399, 0.0001545981504023075, -0.8012423515319824
0.0001338930887868628, -0.0923643633723259, -0.563422679901123, -0.8915828466415405, 7.638220995431766e-05, -0.009364520199596882, -2.805698871612549, 0.00013549625873565674, -7.265625026775524e-05, -0.003580371616408229, 3.0409224033355713, 0.03423409163951874, 0.7410061359405518, 0.00012697512283921242, -0.8059273958206177
0.0002070166083285585, -0.09315885603427887, -0.5546627640724182, -0.9519495964050293, 0.0001283973251702264, -0.010932507924735546, -2.7995429039001465, -0.03678983449935913, -0.00011399618961149827, -0.002681898884475231, 3.0452768802642822, 0.03204566240310669, 0.7410053014755249, 8.838134817779064e-05, -0.8139781951904297
0.00022658074158243835, -0.09352544695138931, -0.5453599691390991, -1.0129083395004272, 0.00014380458742380142, -0.011890199035406113, -2.7933926582336426, -0.07720161974430084, -0.00012794781650882214, -0.0017936255317181349, 3.049527645111084, 0.029566235840320587, 0.7410037517547607, 5.0250208005309105e-05, -0.8233394622802734
0.00022097746841609478, -0.09364164620637894, -0.5359678268432617, -1.0721067190170288, 0.0001539940421935171, -0.012415892444550991, -2.787327527999878, -0.11893895268440247, -0.00013872285489924252, -0.000949219916947186, 3.0537707805633545, 0.026977863162755966, 0.7410041093826294, 1.3602664694190025e-05, -0.8336063623428345
0.00021053919044788927, -0.09357606619596481, -0.5265620946884155, -1.1291735172271729, 0.0001621481351321563, -0.012586204335093498, -2.781294107437134, -0.16145364940166473, -0.00014716741861775517, -0.00015617567987646908, 3.0579776763916016, 0.024305621162056923, 0.7410045862197876, -2.141413278877735e-05, -0.8446968793869019
0.00019854756828863174, -0.0933326780796051, -0.517177164554596, -1.1838074922561646, 0.00017017197387758642, -0.012422256171703339, -2.7752630710601807, -0.2043927162885666, -0.00015483485185541213, 0.0005768356495536864, 3.0621087551116943, 0.021559569984674454, 0.7410052418708801, -5.459645763039589e-05, -0.8565599322319031
0.00017641342128627002, -0.09289387613534927, -0.5078463554382324, -1.235731840133667, 0.0001863115030573681, -0.011930380947887897, -2.7692112922668457, -0.24740804731845856, -0.00016661100380588323, 0.0012385930167511106, 3.0661234855651855, 0.01874975860118866, 0.7410079836845398, -8.576910477131605e-05, -0.8691344261169434
